Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
2004-09-25,28,40,3,1,0,11,5,10,9,1.1428571428571428,0.5714285714285714,7.0,7,3,0,0,0,0,0,0,0,0,0.1428571428571428,-0.5714285714285714,0.5714285714285714,0.5714285714285714
2004-09-27,11,3,1,0,0,7,5,10,11,1.1428571428571428,0.7142857142857143,7.0,8,4,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.8571428571428571,0.4285714285714285,0.5714285714285714
2004-02-10,0,11,4,0,0,21,7,7,10,2.2857142857142856,1.1428571428571428,7.0,13,8,1,0,0,0,0,0,0,0,2.0,-0.4285714285714285,1.1428571428571428,0.7142857142857143
2004-02-10,40,5,2,1,0,6,12,12,9,0.5,1.5,8.0,2,9,0,0,0,0,0,0,0,0,-0.75,0.375,-1.0,-0.875
2004-03-10,12,23,1,0,0,7,10,1,6,2.125,1.25,8.0,11,6,0,0,0,0,0,0,0,0,0.75,0.5,0.875,0.625
2004-04-10,14,17,2,0,0,6,8,14,11,0.25,1.0,8.0,1,4,0,0,1,0,0,0,1,0,-1.0,-0.375,-0.75,-0.375
2004-10-16,0,1,3,1,0,22,8,7,7,2.375,1.25,8.0,13,6,1,0,0,0,0,0,0,0,1.875,0.125,1.125,0.875
2004-10-16,5,14,1,0,0,13,8,11,14,1.3333333333333333,0.5555555555555556,9.0,6,4,0,0,0,0,0,0,1,0,0.2222222222222222,-0.6666666666666666,0.7777777777777778,0.2222222222222222
2004-10-16,16,34,1,0,0,9,6,7,11,1.7777777777777777,0.5555555555555556,9.0,10,2,0,0,0,0,0,0,0,0,0.2222222222222222,-0.5555555555555556,1.2222222222222223,0.8888888888888888
2004-10-16,24,12,1,0,0,8,8,7,1,0.8888888888888888,2.2222222222222223,9.0,7,11,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,-1.3333333333333333,-0.4444444444444444
2004-10-18,30,38,1,0,0,12,5,11,3,1.2222222222222223,1.4444444444444444,9.0,7,8,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,-0.2222222222222222,-0.1111111111111111
2004-10-23,1,17,2,0,0,10,8,9,13,1.2222222222222223,0.8888888888888888,9.0,7,4,0,0,0,0,0,0,0,0,0.1111111111111111,-0.5555555555555556,0.3333333333333333,0.3333333333333333
2004-10-23,12,3,4,0,0,8,7,2,18,2.0,0.6,10.0,8,4,0,0,0,0,0,0,0,0,0.6,-1.1,1.4,0.4
2004-10-23,14,40,3,0,0,8,8,15,13,0.5,0.8,10.0,4,5,0,0,0,0,0,0,0,0,-0.7,-0.5,-0.3,-0.1
2004-10-23,23,11,2,0,0,16,9,8,15,1.6,1.2,10.0,9,6,0,0,0,0,0,0,0,0,0.8,-0.6,0.4,0.3
2004-10-24,25,0,2,0,0,9,29,7,8,1.4,2.5,10.0,9,13,0,0,0,0,0,0,0,0,0.2,2.1,-1.1,-0.4
2004-10-24,28,24,4,3,0,17,9,14,7,1.3,1.1,10.0,11,7,1,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4
2004-10-30,17,38,2,0,0,10,6,19,6,0.7272727272727273,1.181818181818182,11.0,4,4,0,0,0,0,0,0,0,0,-0.8181818181818182,0.0,-0.4545454545454545,0.0
2004-10-30,30,25,2,0,0,15,11,12,7,1.3636363636363635,1.5454545454545454,11.0,8,11,0,0,0,0,0,0,0,0,0.2727272727272727,0.3636363636363636,-0.1818181818181818,-0.2727272727272727
2004-10-31,5,28,2,1,0,16,21,12,17,1.6363636363636365,1.4545454545454546,11.0,8,11,0,0,0,0,0,0,0,0,0.3636363636363636,0.3636363636363636,0.1818181818181818,-0.2727272727272727
2004-06-11,1,30,3,0,0,13,15,12,12,1.2727272727272727,1.3636363636363635,11.0,6,8,0,0,0,0,0,0,0,0,0.0909090909090909,0.2727272727272727,-0.0909090909090909,-0.1818181818181818
2004-06-11,12,16,1,0,0,16,14,3,10,2.1666666666666665,1.9166666666666667,12.0,12,10,0,0,0,0,0,0,0,0,1.0833333333333333,0.3333333333333333,0.25,0.1666666666666666
2004-11-13,11,29,4,0,0,13,11,21,19,1.1538461538461535,0.6153846153846154,13.0,4,4,0,0,0,0,0,0,0,0,-0.6153846153846154,-0.6153846153846154,0.5384615384615384,0.0
2004-11-13,23,14,3,2,0,21,13,13,16,1.5384615384615383,0.9230769230769232,13.0,10,10,0,0,0,0,0,0,0,0,0.6153846153846154,-0.2307692307692307,0.6153846153846154,0.0
2004-11-13,34,30,2,1,0,10,16,16,17,0.6153846153846154,1.1538461538461535,13.0,4,7,0,0,0,0,0,0,0,0,-0.4615384615384615,-0.0769230769230769,-0.5384615384615384,-0.2307692307692307
2004-11-20,16,17,1,0,0,15,17,11,24,1.8571428571428568,1.0,14.0,10,6,0,0,0,0,0,0,0,0,0.2857142857142857,-0.5,0.8571428571428571,0.2857142857142857
2004-11-20,25,11,2,0,0,14,17,10,21,1.5,1.2857142857142858,14.0,8,7,0,0,0,0,0,0,0,0,0.2857142857142857,-0.2857142857142857,0.2142857142857142,0.0714285714285714
2004-11-20,27,23,2,0,0,22,21,16,15,1.5714285714285714,1.4285714285714286,14.0,11,7,0,0,0,0,0,0,0,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.2857142857142857
2004-11-20,29,34,2,1,0,11,12,23,17,0.5714285714285714,0.7857142857142857,14.0,3,6,0,0,0,0,0,0,0,0,-0.8571428571428571,-0.3571428571428571,-0.2142857142857142,-0.2142857142857142
2004-11-22,1,38,1,0,0,19,12,14,16,1.5,0.9285714285714286,14.0,10,0,0,0,0,0,0,0,1,1,0.3571428571428571,-0.2857142857142857,0.5714285714285714,0.7142857142857143
2004-11-27,24,1,2,0,0,17,20,14,14,1.1333333333333333,1.6,15.0,6,13,0,0,0,0,0,0,0,0,0.2,0.4,-0.4666666666666667,-0.4666666666666667
2004-11-28,23,0,2,1,0,23,38,16,18,1.5333333333333334,2.066666666666667,15.0,7,6,0,0,0,0,0,0,0,0,0.4666666666666667,1.3333333333333333,-0.5333333333333333,0.0666666666666666
2004-11-28,38,27,2,0,0,12,24,17,16,0.8666666666666667,1.6666666666666667,15.0,0,11,0,0,1,1,0,0,0,0,-0.3333333333333333,0.5333333333333333,-0.8,-0.7333333333333333
2004-04-12,0,2,3,0,0,38,11,18,14,2.066666666666667,0.8666666666666667,15.0,6,5,0,0,0,0,0,0,0,0,1.3333333333333333,-0.2,1.2,0.0666666666666666
2004-04-12,12,28,4,0,0,27,27,6,27,2.25,1.25,16.0,13,4,1,0,0,0,0,0,1,0,1.3125,0.0,1.0,0.5625
2004-04-12,16,5,3,2,0,17,22,12,19,1.875,1.4375,16.0,8,5,0,0,0,0,0,0,0,0,0.3125,0.1875,0.4375,0.1875
2004-04-12,25,34,3,0,0,19,15,10,21,1.6875,0.75,16.0,10,6,0,0,0,0,0,0,0,0,0.5625,-0.375,0.9375,0.25
2004-04-12,30,40,3,2,0,21,13,22,28,1.3125,0.625,16.0,6,2,0,0,1,0,0,0,0,0,-0.0625,-0.9375,0.6875,0.25
2004-06-12,27,24,3,2,0,24,19,18,14,1.5625,1.25,16.0,10,9,0,0,0,0,0,0,0,0,0.375,0.3125,0.3125,0.0625
2004-11-12,16,23,1,0,0,20,24,14,18,1.9411764705882355,1.411764705882353,17.0,10,7,0,0,0,0,0,0,0,0,0.3529411764705882,0.3529411764705882,0.5294117647058824,0.1764705882352941
2004-11-12,29,5,3,2,0,14,24,26,22,0.7058823529411765,1.3529411764705883,17.0,5,2,0,0,0,0,0,0,0,0,-0.7058823529411765,0.1176470588235294,-0.6470588235294118,0.1764705882352941
2004-12-18,2,40,4,0,0,14,15,19,32,0.9444444444444444,0.5555555555555556,18.0,5,1,0,0,0,0,0,0,0,0,-0.2777777777777778,-0.9444444444444444,0.3888888888888889,0.2222222222222222
2004-12-18,12,29,4,0,0,33,17,8,28,2.2222222222222223,0.8333333333333334,18.0,11,7,0,0,0,0,0,0,0,0,1.3888888888888888,-0.6111111111111112,1.3888888888888888,0.2222222222222222
2004-12-18,25,14,5,2,0,23,17,11,24,1.7222222222222223,0.7777777777777778,18.0,13,2,1,0,0,0,0,0,0,0,0.6666666666666666,-0.3888888888888889,0.9444444444444444,0.6111111111111112
2004-12-18,27,1,3,0,0,29,22,22,19,1.6111111111111112,1.3888888888888888,18.0,10,7,0,0,0,0,0,0,0,0,0.3888888888888889,0.1666666666666666,0.2222222222222222,0.1666666666666666
2004-12-18,38,34,5,1,0,16,17,17,26,1.2222222222222223,0.7222222222222222,18.0,9,5,0,0,0,0,0,0,0,0,-0.0555555555555555,-0.5,0.5,0.2222222222222222
2004-12-19,23,28,3,1,0,25,28,19,32,1.3888888888888888,1.1666666666666667,18.0,5,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.2222222222222222,0.2222222222222222,0.0
2004-12-20,11,17,2,1,0,19,19,27,28,1.3333333333333333,1.0,18.0,9,4,0,0,0,0,0,0,1,0,-0.4444444444444444,-0.5,0.3333333333333333,0.2777777777777778
2004-12-26,0,17,2,0,0,45,20,22,30,2.0,0.9473684210526316,19.0,8,4,0,0,0,0,0,0,0,0,1.2105263157894737,-0.5263157894736842,1.0526315789473684,0.2105263157894736
2004-12-26,2,27,2,0,0,18,32,19,22,1.0526315789473684,1.6842105263157894,19.0,8,10,0,0,0,0,0,0,0,0,-0.0526315789473684,0.5263157894736842,-0.631578947368421,-0.1052631578947368
2004-12-26,12,1,1,0,0,37,22,8,22,2.263157894736842,1.3157894736842106,19.0,11,4,0,0,0,0,0,0,0,0,1.5263157894736843,0.0,0.9473684210526316,0.3684210526315789
2004-12-26,16,24,2,1,0,21,22,14,18,1.947368421052632,1.2105263157894737,19.0,11,9,0,0,0,0,0,0,0,0,0.3684210526315789,0.2105263157894736,0.7368421052631579,0.1052631578947368
2004-12-26,25,5,2,0,0,28,26,13,26,1.7894736842105263,1.2105263157894737,19.0,13,1,1,0,0,0,0,0,0,0,0.7894736842105263,0.0,0.5789473684210527,0.631578947368421
2004-12-28,11,16,2,0,0,21,23,28,15,1.4,2.0,20.0,10,11,0,0,0,0,0,0,0,0,-0.35,0.4,-0.6,-0.05
2004-12-28,23,34,1,0,0,33,18,20,31,1.55,0.7,20.0,8,3,0,0,0,0,0,0,0,0,0.65,-0.65,0.85,0.25
2004-12-28,27,29,2,0,0,32,17,24,34,1.6,0.75,20.0,7,4,0,0,0,0,0,0,0,0,0.4,-0.85,0.85,0.15
2005-01-01,1,3,1,0,0,22,19,24,32,1.1904761904761905,0.9047619047619048,21.0,1,6,0,0,0,0,0,0,0,0,-0.0952380952380952,-0.6190476190476191,0.2857142857142857,-0.238095238095238
2005-01-01,17,14,3,1,0,22,20,35,31,0.8571428571428571,0.7142857142857143,21.0,4,2,0,0,0,0,0,0,0,0,-0.6190476190476191,-0.5238095238095238,0.1428571428571428,0.0952380952380952
2005-01-01,24,34,2,1,0,24,18,21,32,1.1428571428571428,0.6666666666666666,21.0,4,2,0,0,0,0,0,0,0,0,0.1428571428571428,-0.6666666666666666,0.4761904761904761,0.0952380952380952
2005-01-01,28,2,2,1,0,31,23,38,21,1.0476190476190477,1.238095238095238,21.0,2,12,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0952380952380952,-0.1904761904761904,-0.4761904761904761
2005-01-01,38,16,5,2,0,24,23,19,17,1.380952380952381,1.9047619047619049,21.0,13,10,1,0,0,0,0,0,0,0,0.238095238095238,0.2857142857142857,-0.5238095238095238,0.1428571428571428
2005-03-01,3,11,1,0,0,19,24,33,31,0.8636363636363636,1.4090909090909092,22.0,6,10,0,0,0,0,0,0,0,0,-0.6363636363636364,-0.3181818181818182,-0.5454545454545454,-0.1818181818181818
2005-03-01,14,1,2,0,0,21,23,34,24,0.6818181818181818,1.2727272727272727,22.0,2,3,0,0,0,0,0,0,1,0,-0.5909090909090909,-0.0454545454545454,-0.5909090909090909,-0.0454545454545454
2005-04-01,12,27,2,0,0,41,34,8,26,2.363636363636364,1.5909090909090908,22.0,13,7,0,0,0,0,0,0,0,0,1.5,0.3636363636363636,0.7727272727272727,0.2727272727272727
2005-04-01,16,30,2,1,0,25,25,22,28,1.818181818181818,1.2272727272727273,22.0,7,5,0,0,0,0,0,0,0,0,0.1363636363636363,-0.1363636363636363,0.5909090909090909,0.0909090909090909
2005-01-15,1,29,3,0,0,23,19,26,39,1.2173913043478262,0.6956521739130435,23.0,3,1,0,0,1,0,0,0,1,0,-0.1304347826086956,-0.8695652173913043,0.5217391304347826,0.0869565217391304
2005-01-15,5,0,1,0,0,29,52,31,24,1.173913043478261,2.0869565217391304,23.0,4,13,0,0,1,0,1,0,0,0,-0.0869565217391304,1.2173913043478262,-0.9130434782608696,-0.391304347826087
2005-01-15,11,2,3,1,0,24,25,32,25,1.3478260869565215,1.1304347826086956,23.0,7,9,0,0,0,0,1,0,0,0,-0.3478260869565217,0.0,0.217391304347826,-0.0869565217391304
2005-01-15,24,14,3,1,0,27,23,23,34,1.2173913043478262,0.782608695652174,23.0,8,4,0,0,0,0,0,0,0,0,0.1739130434782608,-0.4782608695652174,0.4347826086956521,0.1739130434782608
2005-01-15,28,34,2,1,0,33,22,39,37,1.1304347826086956,0.6521739130434783,23.0,5,2,0,0,0,0,0,0,0,0,-0.2608695652173913,-0.6521739130434783,0.4782608695652174,0.1304347826086956
2005-01-16,17,40,1,0,0,28,17,39,43,0.9565217391304348,0.5652173913043478,23.0,4,3,0,0,1,0,0,0,0,0,-0.4782608695652174,-1.1304347826086956,0.391304347826087,0.0434782608695652
2005-01-22,12,30,3,0,0,45,26,8,31,2.4166666666666665,1.125,24.0,15,4,1,1,0,0,0,0,0,0,1.5416666666666667,-0.2083333333333333,1.2916666666666667,0.4583333333333333
2005-01-22,14,38,3,0,0,24,29,37,23,0.75,1.375,24.0,4,8,0,0,0,0,0,0,0,0,-0.5416666666666666,0.25,-0.625,-0.1666666666666666
2005-01-22,25,1,3,1,0,34,26,13,26,1.9583333333333333,1.2916666666666667,24.0,13,6,1,0,0,0,0,0,0,0,0.875,0.0,0.6666666666666666,0.2916666666666667
2005-01-22,34,23,2,0,0,23,36,39,23,0.625,1.5416666666666667,24.0,2,9,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5416666666666666,-0.9166666666666666,-0.2916666666666667
2005-01-22,40,24,2,0,0,17,30,44,24,0.5416666666666666,1.2916666666666667,24.0,3,8,0,0,0,0,0,0,0,0,-1.125,0.25,-0.75,-0.2083333333333333
2005-01-23,0,28,1,0,0,52,35,25,40,2.0,1.2083333333333333,24.0,10,8,1,0,0,0,0,0,0,0,1.125,-0.2083333333333333,0.7916666666666666,0.0833333333333333
2005-01-02,5,38,3,1,0,31,29,31,26,1.32,1.32,25.0,10,5,0,0,0,0,0,0,0,0,0.0,0.12,0.0,0.2
2005-01-02,30,27,2,1,0,26,39,34,33,1.08,1.48,25.0,1,5,0,0,0,0,0,0,0,0,-0.32,0.24,-0.4,-0.16
2005-02-02,2,34,2,1,0,27,25,30,39,1.04,0.72,25.0,3,4,0,0,0,0,0,0,0,0,-0.12,-0.56,0.32,-0.04
2005-02-02,16,29,1,0,0,28,23,25,46,1.76,0.68,25.0,4,2,0,0,0,0,0,0,0,0,0.12,-0.92,1.08,0.08
2005-05-02,23,17,3,1,0,38,32,26,41,1.5384615384615383,1.1153846153846154,26.0,6,11,0,0,0,0,0,0,0,0,0.4615384615384615,-0.3461538461538461,0.4230769230769231,-0.1923076923076923
2005-05-02,25,2,2,0,0,41,29,16,31,2.0384615384615383,1.1153846153846154,26.0,13,3,0,0,0,0,0,0,1,0,0.9615384615384616,-0.0769230769230769,0.9230769230769232,0.3846153846153846
2005-05-02,27,3,1,0,0,40,21,35,35,1.4230769230769231,0.9615384615384616,26.0,2,6,0,0,0,0,0,0,0,0,0.1923076923076923,-0.5384615384615384,0.4615384615384615,-0.1538461538461538
2005-05-02,29,40,3,2,0,23,21,47,46,0.6538461538461539,0.6538461538461539,26.0,2,6,0,0,0,0,0,0,0,0,-0.9230769230769232,-0.9615384615384616,0.0,-0.1538461538461538
2005-05-02,38,30,3,1,0,30,28,29,35,1.2692307692307692,1.1538461538461535,26.0,4,4,0,0,0,0,0,0,0,0,0.0384615384615384,-0.2692307692307692,0.1153846153846153,0.0
2005-12-02,2,23,2,0,0,29,41,33,27,1.0740740740740742,1.5925925925925926,27.0,3,9,0,0,1,0,0,0,0,0,-0.1481481481481481,0.5185185185185185,-0.5185185185185185,-0.2222222222222222
2005-12-02,3,29,3,0,0,21,26,36,49,0.925925925925926,0.7407407407407407,27.0,6,4,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.8518518518518519,0.1851851851851851,0.074074074074074
2005-02-14,0,14,5,1,0,58,29,30,40,2.0,0.8148148148148148,27.0,7,7,0,0,0,0,0,0,0,0,1.037037037037037,-0.4074074074074074,1.1851851851851851,0.0
2005-02-26,14,2,2,0,0,29,29,40,33,0.8148148148148148,1.0740740740740742,27.0,7,3,0,0,0,0,0,0,1,0,-0.4074074074074074,-0.1481481481481481,-0.2592592592592592,0.1481481481481481
2005-02-26,25,30,2,1,0,45,30,16,40,2.107142857142857,1.0714285714285714,28.0,15,3,1,1,0,0,0,0,0,0,1.0357142857142858,-0.3571428571428571,1.0357142857142858,0.4285714285714285
2005-02-26,38,17,2,0,0,35,33,30,46,1.3928571428571428,1.0357142857142858,28.0,6,7,0,0,1,0,0,0,0,0,0.1785714285714285,-0.4642857142857143,0.3571428571428571,-0.0357142857142857
2005-02-27,28,5,2,1,0,39,35,44,32,1.2142857142857142,1.4285714285714286,28.0,8,13,0,0,0,0,1,0,0,0,-0.1785714285714285,0.1071428571428571,-0.2142857142857142,-0.1785714285714285
2005-05-03,0,30,3,0,0,63,30,31,40,2.0357142857142856,1.0714285714285714,28.0,9,3,0,0,0,0,0,0,0,0,1.1428571428571428,-0.3571428571428571,0.9642857142857144,0.2142857142857142
2005-05-03,1,27,2,0,0,31,41,34,35,1.25,1.4642857142857142,28.0,7,6,0,0,0,0,0,0,0,0,-0.1071428571428571,0.2142857142857142,-0.2142857142857142,0.0357142857142857
2005-05-03,28,23,1,0,0,40,41,44,30,1.2758620689655171,1.4827586206896552,29.0,8,6,0,0,0,0,0,0,0,0,-0.1379310344827586,0.3793103448275862,-0.2068965517241379,0.0689655172413793
2005-05-03,34,38,1,0,0,29,35,44,31,0.7241379310344828,1.3448275862068966,29.0,6,6,0,0,0,0,0,0,0,0,-0.5172413793103449,0.1379310344827586,-0.6206896551724138,0.0
2005-06-03,40,2,2,0,0,25,31,49,35,0.7241379310344828,1.103448275862069,29.0,8,6,0,0,0,0,0,0,0,0,-0.8275862068965517,-0.1379310344827586,-0.3793103448275862,0.0689655172413793
2005-03-15,12,40,1,0,0,53,25,9,49,2.4482758620689653,0.7241379310344828,29.0,13,8,0,0,0,0,0,0,0,0,1.5172413793103448,-0.8275862068965517,1.7241379310344829,0.1724137931034483
2005-03-16,11,38,2,0,0,32,35,38,31,1.3793103448275863,1.3448275862068966,29.0,6,6,0,0,0,0,0,0,0,0,-0.2068965517241379,0.1379310344827586,0.0344827586206896,0.0
2005-03-19,5,29,1,0,0,37,29,34,58,1.4333333333333331,0.6666666666666666,30.0,10,3,0,0,0,0,0,0,0,0,0.1,-0.9666666666666668,0.7666666666666667,0.2333333333333333
2005-03-19,12,14,4,1,0,54,32,9,45,2.466666666666667,0.8666666666666667,30.0,13,5,0,0,0,0,0,0,0,0,1.5,-0.4333333333333333,1.6,0.2666666666666666
2005-03-19,25,17,1,0,0,47,33,17,47,2.1,1.0,30.0,13,2,1,0,0,0,0,0,0,0,1.0,-0.4666666666666667,1.1,0.3666666666666666
2005-03-19,38,24,2,1,0,35,34,33,32,1.3,1.2,30.0,6,5,0,0,0,0,0,0,0,0,0.0666666666666666,0.0666666666666666,0.1,0.0333333333333333
2005-03-20,2,1,2,0,0,31,34,37,37,1.0666666666666669,1.2666666666666666,30.0,6,7,0,0,0,0,0,0,0,0,-0.2,-0.1,-0.2,-0.0333333333333333
2005-03-20,23,16,2,1,0,41,34,30,30,1.4666666666666666,1.7,30.0,7,7,0,0,0,0,0,0,0,0,0.3666666666666666,0.1333333333333333,-0.2333333333333333,0.0
2005-02-04,0,29,4,1,0,67,29,32,58,2.033333333333333,0.6666666666666666,30.0,10,3,0,0,0,0,0,0,0,0,1.1666666666666667,-0.9666666666666668,1.3666666666666667,0.2333333333333333
2005-02-04,23,5,1,0,0,43,38,31,34,1.5161290322580645,1.4838709677419355,31.0,7,10,0,0,0,0,0,0,0,0,0.3870967741935484,0.1290322580645161,0.032258064516129,-0.0967741935483871
2005-03-04,17,30,3,1,0,36,32,48,46,1.064516129032258,1.0,31.0,4,1,0,0,0,0,0,0,1,0,-0.3870967741935484,-0.4516129032258064,0.064516129032258,0.0967741935483871
2005-03-04,40,16,1,0,0,29,35,51,32,0.7741935483870968,1.6451612903225807,31.0,7,4,0,0,0,0,0,0,0,0,-0.7096774193548387,0.0967741935483871,-0.8709677419354839,0.0967741935483871
2005-09-04,3,34,3,0,0,25,33,37,45,1.032258064516129,0.8709677419354839,31.0,7,9,0,0,0,0,0,0,0,0,-0.3870967741935484,-0.3870967741935484,0.1612903225806451,-0.064516129032258
2005-09-04,5,17,3,1,0,38,37,35,51,1.4375,1.03125,32.0,7,4,0,0,0,0,0,0,0,0,0.09375,-0.4375,0.40625,0.09375
2005-09-04,24,23,1,0,0,37,44,36,31,1.15625,1.5625,32.0,4,7,0,0,0,0,0,0,0,0,0.03125,0.40625,-0.40625,-0.09375
2005-09-04,29,25,2,0,0,30,48,63,17,0.625,2.09375,32.0,0,11,0,0,1,1,0,0,0,0,-1.03125,0.96875,-1.46875,-0.34375
2005-09-04,30,11,4,2,0,33,37,49,44,0.96875,1.375,32.0,1,6,0,0,1,0,0,0,0,0,-0.5,-0.21875,-0.40625,-0.15625
2005-10-04,16,14,4,0,0,35,33,33,50,1.59375,0.8125,32.0,3,4,0,0,0,0,0,0,0,0,0.0625,-0.53125,0.78125,-0.03125
2005-10-04,38,28,1,0,0,38,41,35,49,1.34375,1.1875,32.0,7,7,0,0,0,0,0,0,0,0,0.09375,-0.25,0.15625,0.0
2005-04-20,3,14,1,0,0,28,33,37,54,1.0909090909090908,0.7878787878787878,33.0,8,4,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.6363636363636364,0.303030303030303,0.1212121212121212
2005-04-20,16,25,1,0,0,40,48,33,20,1.6764705882352942,1.9705882352941175,34.0,6,5,0,0,1,0,0,0,0,0,0.2058823529411764,0.8235294117647058,-0.2941176470588235,0.0294117647058823
2005-04-20,24,2,3,0,0,39,35,37,39,1.2058823529411764,1.1176470588235294,34.0,5,6,0,0,0,0,0,0,0,0,0.0588235294117647,-0.1176470588235294,0.088235294117647,-0.0294117647058823
2005-04-20,29,28,2,1,0,35,43,66,53,0.7058823529411765,1.1176470588235294,34.0,4,1,0,0,1,0,0,0,0,0,-0.9117647058823528,-0.2941176470588235,-0.4117647058823529,0.088235294117647
2005-04-23,12,17,3,1,0,62,39,12,53,2.411764705882353,1.0294117647058822,34.0,11,5,1,0,0,0,0,0,0,0,1.4705882352941178,-0.4117647058823529,1.3823529411764706,0.1764705882352941
2005-04-23,14,23,1,0,0,36,46,57,34,0.7941176470588235,1.5,34.0,2,8,0,0,0,0,0,0,0,0,-0.6176470588235294,0.3529411764705882,-0.7058823529411765,-0.1764705882352941
2005-04-23,27,40,4,0,0,50,32,44,57,1.4,0.8285714285714286,35.0,7,8,0,0,0,0,0,0,0,0,0.1714285714285714,-0.7142857142857143,0.5714285714285714,-0.0285714285714285
2005-04-23,29,11,1,0,0,37,40,67,50,0.7714285714285715,1.2857142857142858,35.0,7,2,0,0,0,0,0,0,0,0,-0.8571428571428571,-0.2857142857142857,-0.5142857142857142,0.1428571428571428
2005-04-24,25,28,2,1,0,50,43,21,53,2.0,1.1142857142857143,35.0,7,1,0,0,0,0,0,0,1,0,0.8285714285714286,-0.2857142857142857,0.8857142857142857,0.1714285714285714
2005-04-24,30,34,4,1,0,38,37,53,55,1.0,0.8,35.0,5,4,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.5142857142857142,0.2,0.0285714285714285
2005-04-25,0,38,1,0,0,74,42,33,38,2.1142857142857143,1.3714285714285714,35.0,13,9,1,0,0,0,0,0,0,0,1.1714285714285717,0.1142857142857142,0.7428571428571429,0.1142857142857142
2005-04-30,2,3,2,1,0,35,29,42,37,1.0857142857142856,1.1428571428571428,35.0,6,8,0,0,0,0,0,0,0,0,-0.2,-0.2285714285714285,-0.0571428571428571,-0.0571428571428571
2005-04-30,17,16,2,0,0,40,41,56,34,1.0,1.6571428571428573,35.0,5,7,0,0,0,0,0,0,0,0,-0.4571428571428571,0.2,-0.6571428571428571,-0.0571428571428571
2005-04-30,24,30,2,0,0,42,42,37,54,1.25,1.0555555555555556,36.0,9,7,0,0,0,0,0,0,0,0,0.1388888888888889,-0.3333333333333333,0.1944444444444444,0.0555555555555555
2005-04-30,34,29,4,3,0,38,38,59,67,0.7777777777777778,0.8333333333333334,36.0,1,10,0,0,1,0,0,0,0,0,-0.5833333333333334,-0.8055555555555556,-0.0555555555555555,-0.25
2005-01-05,38,1,5,1,0,42,42,39,43,1.3333333333333333,1.3055555555555556,36.0,6,9,0,0,0,0,0,0,0,0,0.0833333333333333,-0.0277777777777777,0.0277777777777777,-0.0833333333333333
2005-07-05,12,11,1,0,0,68,40,13,55,2.45945945945946,1.2162162162162162,37.0,11,1,0,0,0,0,0,0,0,0,1.4864864864864864,-0.4054054054054054,1.2432432432432432,0.2702702702702703
2005-07-05,16,28,2,0,0,43,46,36,54,1.648648648648649,1.162162162162162,37.0,10,5,0,0,0,0,0,0,0,0,0.1891891891891892,-0.2162162162162162,0.4864864864864865,0.1351351351351351
2005-07-05,27,38,1,0,0,51,47,45,40,1.3783783783783785,1.3783783783783785,37.0,6,8,0,0,0,0,0,0,0,0,0.1621621621621621,0.1891891891891892,0.0,-0.054054054054054
2005-07-05,29,2,1,0,0,41,38,71,44,0.8108108108108109,1.135135135135135,37.0,10,6,0,0,0,0,0,0,0,0,-0.8108108108108109,-0.1621621621621621,-0.3243243243243243,0.1081081081081081
2005-08-05,0,23,3,1,0,79,49,34,37,2.1621621621621623,1.4864864864864864,37.0,13,5,0,0,0,0,0,0,0,0,1.2162162162162162,0.3243243243243243,0.6756756756756757,0.2162162162162162
2005-11-05,0,16,7,0,0,79,43,34,36,2.1621621621621623,1.648648648648649,37.0,13,10,0,0,0,0,0,0,0,0,1.2162162162162162,0.1891891891891892,0.5135135135135135,0.081081081081081
2005-05-15,2,0,2,1,0,38,86,45,34,1.105263157894737,2.1842105263157894,38.0,5,13,0,0,0,0,0,0,0,0,-0.1842105263157894,1.368421052631579,-1.0789473684210529,-0.2105263157894736
2005-05-15,5,16,3,2,0,46,43,42,43,1.4473684210526316,1.605263157894737,38.0,6,7,0,0,0,0,0,0,0,0,0.1052631578947368,0.0,-0.1578947368421052,-0.0263157894736842
2005-05-15,17,29,6,0,0,46,42,60,71,1.0789473684210529,0.868421052631579,38.0,7,10,0,0,0,0,0,0,0,0,-0.3684210526315789,-0.7631578947368421,0.2105263157894736,-0.0789473684210526
2005-05-15,23,1,2,1,0,50,44,40,50,1.4473684210526316,1.236842105263158,38.0,5,5,0,0,0,0,0,0,0,0,0.2631578947368421,-0.1578947368421052,0.2105263157894736,0.0
