HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,Year,Month,Day
Everton,Sunderland,H,23,18,29,23,1.0454545454545454,1.2272727272727273,22.0,0,7,0,0,1,1,0,0,0,0,-0.2727272727272727,-0.2272727272727272,-0.1818181818181818,-0.3181818181818182,2002,12,1
Fulham,Middlesbrough,H,22,20,21,30,1.3636363636363635,1.0,22.0,7,3,0,0,0,0,0,0,1,0,0.0454545454545454,-0.4545454545454545,0.3636363636363636,0.1818181818181818,2002,12,1
Ipswich,Tottenham,H,26,32,31,27,0.8181818181818182,1.4090909090909092,22.0,9,7,0,0,0,0,0,0,0,0,-0.2272727272727272,0.2272727272727272,-0.5909090909090909,0.0909090909090909,2002,12,1
Newcastle,Leeds,H,39,33,28,17,1.7727272727272727,1.8636363636363635,22.0,9,12,1,0,0,0,0,0,0,0,0.5,0.7272727272727273,-0.0909090909090909,-0.1363636363636363,2002,12,1
West Ham,Leicester,H,25,14,34,37,1.1363636363636365,0.7272727272727273,22.0,6,3,0,0,0,0,0,0,0,0,-0.4090909090909091,-1.0454545454545454,0.4090909090909091,0.1363636363636363,2002,12,1
Arsenal,Liverpool,NH,42,30,25,22,1.818181818181818,1.7272727272727273,22.0,10,5,0,0,0,0,0,0,0,0,0.7727272727272727,0.3636363636363636,0.0909090909090909,0.2272727272727272,2002,1,13
Southampton,Man United,NH,25,51,33,31,1.1363636363636365,1.7727272727272727,22.0,9,15,0,0,0,0,1,1,0,0,-0.3636363636363636,0.9090909090909092,-0.6363636363636364,-0.2727272727272727,2002,1,13
Derby,Ipswich,NH,15,26,36,31,0.8636363636363636,0.8181818181818182,22.0,6,9,0,0,0,0,0,0,0,0,-0.9545454545454546,-0.2272727272727272,0.0454545454545454,-0.1363636363636363,2002,1,19
Leicester,Newcastle,NH,14,39,37,28,0.7272727272727273,1.7727272727272727,22.0,3,9,0,0,0,0,1,0,0,0,-1.0454545454545454,0.5,-1.0454545454545454,-0.2727272727272727,2002,1,19
Liverpool,Southampton,NH,31,26,23,36,1.6956521739130437,1.0869565217391304,23.0,6,9,0,0,0,0,0,0,0,0,0.3478260869565217,-0.4347826086956521,0.6086956521739131,-0.1304347826086956,2002,1,19
Man United,Blackburn,H,54,29,32,27,1.826086956521739,1.0869565217391304,23.0,15,6,1,1,0,0,0,0,0,0,0.9565217391304348,0.0869565217391304,0.7391304347826086,0.391304347826087,2002,1,19
Middlesbrough,Bolton,NH,21,26,31,34,1.0,1.0434782608695652,23.0,4,3,0,0,0,0,0,0,0,0,-0.4347826086956521,-0.3478260869565217,-0.0434782608695652,0.0434782608695652,2002,1,19
Sunderland,Fulham,NH,18,23,24,22,1.173913043478261,1.3478260869565215,23.0,7,8,0,0,0,0,0,0,0,0,-0.2608695652173913,0.0434782608695652,-0.1739130434782608,-0.0434782608695652,2002,1,19
Tottenham,Everton,NH,33,24,29,29,1.3478260869565215,1.1304347826086956,23.0,4,3,0,0,0,0,0,0,1,0,0.1739130434782608,-0.217391304347826,0.217391304347826,0.0434782608695652,2002,1,19
Chelsea,West Ham,H,35,26,22,34,1.4782608695652173,1.2173913043478262,23.0,7,8,0,0,0,0,0,0,0,0,0.5652173913043478,-0.3478260869565217,0.2608695652173913,-0.0434782608695652,2002,1,20
Leeds,Arsenal,NH,34,43,20,26,1.7826086956521738,1.7826086956521738,23.0,9,11,0,0,0,0,1,0,0,0,0.6086956521739131,0.7391304347826086,0.0,-0.0869565217391304,2002,1,20
Charlton,Aston Villa,NH,28,29,28,27,1.2608695652173914,1.391304347826087,23.0,7,5,0,0,0,0,0,0,0,0,0.0,0.0869565217391304,-0.1304347826086956,0.0869565217391304,2002,1,21
Man United,Liverpool,NH,54,31,32,23,1.826086956521739,1.6956521739130437,23.0,15,6,1,1,0,0,0,0,0,0,0.9565217391304348,0.3478260869565217,0.1304347826086956,0.391304347826087,2002,1,22
Leicester,Arsenal,NH,14,43,37,26,0.7391304347826086,1.7826086956521738,23.0,3,11,0,0,0,0,1,0,0,0,-1.0,0.7391304347826086,-1.0434782608695652,-0.3478260869565217,2002,1,23
Bolton,Man United,NH,27,56,35,33,1.0416666666666667,1.875,24.0,4,15,0,0,0,0,1,1,0,0,-0.3333333333333333,0.9583333333333334,-0.8333333333333334,-0.4583333333333333,2002,1,29
Charlton,Derby,H,29,17,30,41,1.2083333333333333,0.7916666666666666,24.0,7,3,0,0,0,0,0,0,0,0,-0.0416666666666666,-1.0,0.4166666666666667,0.1666666666666666,2002,1,29
Sunderland,Middlesbrough,NH,19,22,25,31,1.1666666666666667,1.0833333333333333,24.0,5,7,0,0,0,0,0,0,0,0,-0.25,-0.375,0.0833333333333333,-0.0833333333333333,2002,1,29
Aston Villa,Everton,NH,31,25,28,30,1.4583333333333333,1.125,24.0,8,4,0,0,0,0,0,0,1,0,0.125,-0.2083333333333333,0.3333333333333333,0.1666666666666666,2002,1,30
Blackburn,Arsenal,NH,30,46,29,27,1.0416666666666667,1.8333333333333333,24.0,3,11,0,0,1,0,0,0,0,0,0.0416666666666666,0.7916666666666666,-0.7916666666666666,-0.3333333333333333,2002,1,30
Chelsea,Leeds,H,40,35,23,21,1.5416666666666667,1.75,24.0,7,10,0,0,0,0,1,0,0,0,0.7083333333333334,0.5833333333333334,-0.2083333333333333,-0.125,2002,1,30
Ipswich,Fulham,H,31,23,33,23,1.0,1.2916666666666667,24.0,12,7,0,0,0,0,0,0,0,0,-0.0833333333333333,0.0,-0.2916666666666667,0.2083333333333333,2002,1,30
Liverpool,Leicester,H,32,15,24,40,1.6666666666666667,0.7083333333333334,24.0,4,2,0,0,0,0,0,0,0,0,0.3333333333333333,-1.0416666666666667,0.9583333333333334,0.0833333333333333,2002,1,30
Southampton,West Ham,H,27,27,37,39,1.0833333333333333,1.1666666666666667,24.0,7,7,0,0,0,0,0,0,0,0,-0.4166666666666667,-0.5,-0.0833333333333333,0.0,2002,1,30
Tottenham,Newcastle,NH,34,42,30,29,1.3333333333333333,1.7916666666666667,24.0,5,7,0,0,0,0,0,0,0,0,0.1666666666666666,0.5416666666666666,-0.4583333333333333,-0.0833333333333333,2002,1,30
Arsenal,Southampton,NH,49,29,29,37,1.88,1.16,25.0,11,10,0,0,0,0,0,0,0,0,0.8,-0.32,0.72,0.04,2002,2,2
Derby,Tottenham,H,17,35,42,33,0.76,1.28,25.0,3,5,0,0,0,0,0,0,0,0,-1.0,0.08,-0.52,-0.08,2002,2,2
Everton,Ipswich,NH,25,32,30,33,1.12,1.08,25.0,5,12,0,0,0,0,0,0,0,0,-0.2,-0.04,0.04,-0.28,2002,2,2
Fulham,Aston Villa,NH,23,31,23,28,1.28,1.44,25.0,8,9,0,0,0,0,0,0,0,0,0.0,0.12,-0.16,-0.04,2002,2,2
Leicester,Chelsea,NH,15,42,41,23,0.68,1.6,25.0,2,10,0,0,0,0,0,0,0,0,-1.04,0.76,-0.92,-0.32,2002,2,2
Man United,Sunderland,H,56,19,34,26,1.8,1.12,25.0,12,2,1,0,0,0,0,0,0,0,0.88,-0.28,0.68,0.4,2002,2,2
Newcastle,Bolton,H,45,27,30,39,1.84,1.0,25.0,7,4,0,0,0,0,0,0,0,0,0.6,-0.48,0.84,0.12,2002,2,2
West Ham,Blackburn,H,27,32,41,32,1.12,1.0,25.0,4,3,0,0,0,0,0,0,0,0,-0.56,0.0,0.12,0.04,2002,2,2
Leeds,Liverpool,NH,35,33,23,24,1.68,1.72,25.0,7,6,0,0,0,0,0,0,0,0,0.48,0.36,-0.04,0.04,2002,3,2
Middlesbrough,Charlton,NH,22,30,31,30,1.08,1.28,25.0,8,9,0,0,0,0,0,0,0,0,-0.36,0.0,-0.2,-0.04,2002,3,2
Aston Villa,Chelsea,NH,31,45,28,25,1.4230769230769231,1.6538461538461535,26.0,9,10,0,0,0,0,0,0,0,0,0.1153846153846153,0.7692307692307693,-0.2307692307692307,-0.0384615384615384,2002,9,2
Bolton,West Ham,H,29,29,42,41,0.9615384615384616,1.1923076923076923,26.0,3,6,0,0,0,0,0,0,0,0,-0.5,-0.4615384615384615,-0.2307692307692307,-0.1153846153846153,2002,9,2
Derby,Sunderland,NH,18,20,42,30,0.8461538461538461,1.0769230769230769,26.0,3,2,0,0,1,0,0,0,0,0,-0.9230769230769232,-0.3846153846153846,-0.2307692307692307,0.0384615384615384,2002,9,2
Fulham,Blackburn,H,25,32,23,34,1.3461538461538465,0.9615384615384616,26.0,8,3,0,0,0,0,0,0,0,0,0.0769230769230769,-0.0769230769230769,0.3846153846153846,0.1923076923076923,2002,9,2
Ipswich,Liverpool,NH,34,34,34,24,1.1538461538461535,1.7692307692307692,26.0,12,8,0,0,0,0,0,0,0,0,0.0,0.3846153846153846,-0.6153846153846154,0.1538461538461538,2002,9,2
Middlesbrough,Leeds,NH,24,35,33,27,1.0769230769230769,1.6153846153846154,26.0,6,4,0,0,0,0,0,0,0,0,-0.3461538461538461,0.3076923076923077,-0.5384615384615384,0.0769230769230769,2002,9,2
Newcastle,Southampton,H,48,30,32,38,1.8846153846153848,1.1538461538461535,26.0,10,8,0,0,0,0,0,0,0,0,0.6153846153846154,-0.3076923076923077,0.7307692307692307,0.0769230769230769,2002,9,2
Tottenham,Leicester,H,35,17,34,44,1.2307692307692308,0.6538461538461539,26.0,4,1,0,0,0,0,0,0,0,0,0.0384615384615384,-1.0384615384615383,0.5769230769230769,0.1153846153846153,2002,9,2
Charlton,Man United,NH,30,60,30,34,1.2692307692307692,1.8461538461538465,26.0,7,12,0,0,0,0,1,0,0,0,0.0,1.0,-0.5769230769230769,-0.1923076923076923,2002,10,2
Everton,Arsenal,NH,26,50,32,30,1.0769230769230769,1.8461538461538465,26.0,5,9,0,0,0,0,0,0,0,0,-0.2307692307692307,0.7692307692307693,-0.7692307692307693,-0.1538461538461538,2002,10,2
Middlesbrough,Fulham,H,26,26,34,25,1.148148148148148,1.2962962962962965,27.0,9,5,0,0,0,0,0,0,0,0,-0.2962962962962963,0.037037037037037,-0.1481481481481481,0.1481481481481481,2002,2,19
Arsenal,Fulham,H,51,26,30,25,1.8888888888888888,1.2962962962962965,27.0,11,5,0,0,0,0,0,0,0,0,0.7777777777777778,0.037037037037037,0.5925925925925926,0.2222222222222222,2002,2,23
Leicester,Derby,NH,18,18,46,43,0.6296296296296297,0.8148148148148148,27.0,1,3,0,0,0,0,0,0,1,0,-1.037037037037037,-0.925925925925926,-0.1851851851851851,-0.074074074074074,2002,2,23
Liverpool,Everton,NH,38,26,24,33,1.8148148148148149,1.037037037037037,27.0,11,5,0,0,0,0,0,0,0,0,0.5185185185185185,-0.2592592592592592,0.7777777777777778,0.2222222222222222,2002,2,23
Man United,Aston Villa,H,64,32,35,29,1.8888888888888888,1.4074074074074074,27.0,12,9,0,0,0,0,0,0,0,0,1.0740740740740742,0.1111111111111111,0.4814814814814814,0.1111111111111111,2002,2,23
Southampton,Bolton,NH,31,30,41,42,1.1111111111111112,1.037037037037037,27.0,5,5,0,0,0,0,0,0,0,0,-0.3703703703703703,-0.4444444444444444,0.074074074074074,0.0,2002,2,23
West Ham,Middlesbrough,H,29,26,42,34,1.148148148148148,1.148148148148148,27.0,6,9,0,0,0,0,0,0,0,0,-0.4814814814814814,-0.2962962962962963,0.0,-0.1111111111111111,2002,2,23
Leeds,Charlton,NH,37,30,29,32,1.5925925925925926,1.2222222222222223,27.0,2,4,0,0,0,0,0,0,0,0,0.2962962962962963,-0.074074074074074,0.3703703703703703,-0.074074074074074,2002,2,24
Sunderland,Newcastle,NH,21,51,30,33,1.148148148148148,1.9259259259259256,27.0,4,13,0,0,0,0,0,0,0,0,-0.3333333333333333,0.6666666666666666,-0.7777777777777778,-0.3333333333333333,2002,2,24
Aston Villa,West Ham,H,32,29,29,42,1.4074074074074074,1.148148148148148,27.0,9,6,0,0,0,0,0,0,0,0,0.1111111111111111,-0.4814814814814814,0.2592592592592592,0.1111111111111111,2002,2,3
Bolton,Blackburn,NH,30,33,42,37,1.0357142857142858,0.9285714285714286,28.0,5,1,0,0,0,0,0,0,1,0,-0.4285714285714285,-0.1428571428571428,0.1071428571428571,0.1428571428571428,2002,2,3
Charlton,Chelsea,H,30,47,32,28,1.2142857142857142,1.5714285714285714,28.0,5,10,0,0,0,0,1,0,0,0,-0.0714285714285714,0.6785714285714286,-0.3571428571428571,-0.1785714285714285,2002,2,3
Fulham,Liverpool,NH,27,44,29,24,1.25,1.8571428571428568,28.0,4,13,0,0,0,0,0,0,0,0,-0.0714285714285714,0.7142857142857143,-0.6071428571428571,-0.3214285714285714,2002,2,3
Ipswich,Southampton,NH,35,31,43,41,1.0714285714285714,1.1071428571428572,28.0,9,6,1,0,0,0,0,0,0,0,-0.2857142857142857,-0.3571428571428571,-0.0357142857142857,0.1071428571428571,2002,2,3
Middlesbrough,Leicester,H,26,18,35,49,1.1071428571428572,0.6071428571428571,28.0,8,0,0,0,0,0,0,0,1,1,-0.3214285714285714,-1.1071428571428572,0.5,0.2857142857142857,2002,2,3
Newcastle,Arsenal,NH,52,55,33,31,1.9642857142857144,1.9285714285714288,28.0,13,13,0,0,0,0,0,0,0,0,0.6785714285714286,0.8571428571428571,0.0357142857142857,0.0,2002,2,3
Tottenham,Sunderland,H,39,21,36,31,1.3571428571428572,1.1071428571428572,28.0,7,4,0,0,0,0,0,0,0,0,0.1071428571428571,-0.3571428571428571,0.25,0.1071428571428571,2002,2,3
Derby,Man United,NH,21,66,43,35,0.8928571428571429,1.9285714285714288,28.0,6,12,0,0,0,0,0,0,0,0,-0.7857142857142857,1.1071428571428572,-1.0357142857142858,-0.2142857142857142,2002,3,3
Everton,Leeds,NH,27,37,34,29,1.0357142857142858,1.5714285714285714,28.0,3,3,0,0,0,0,0,0,0,0,-0.25,0.2857142857142857,-0.5357142857142857,0.0,2002,3,3
Arsenal,Derby,H,55,21,31,43,1.9285714285714288,0.8928571428571429,28.0,13,6,0,0,0,0,0,0,0,0,0.8571428571428571,-0.7857142857142857,1.0357142857142858,0.25,2002,5,3
Blackburn,Aston Villa,H,36,34,37,31,1.0,1.4137931034482758,29.0,4,6,0,0,1,0,0,0,0,0,-0.0344827586206896,0.1034482758620689,-0.4137931034482758,-0.0689655172413793,2002,5,3
Sunderland,Bolton,H,22,31,33,43,1.0689655172413792,1.0344827586206895,29.0,3,5,0,0,0,0,0,0,0,0,-0.3793103448275862,-0.4137931034482758,0.0344827586206896,-0.0689655172413793,2002,5,3
Chelsea,Fulham,H,50,27,30,31,1.6206896551724137,1.206896551724138,29.0,10,4,0,0,0,0,0,0,0,0,0.6896551724137931,-0.1379310344827586,0.4137931034482758,0.2068965517241379,2002,6,3
Leeds,Ipswich,H,37,35,29,45,1.5517241379310345,1.0344827586206895,29.0,3,6,0,0,0,0,0,0,0,0,0.2758620689655172,-0.3448275862068966,0.5172413793103449,-0.1034482758620689,2002,6,3
Liverpool,Newcastle,H,45,52,25,35,1.827586206896552,1.896551724137931,29.0,13,12,1,0,0,0,1,0,0,0,0.6896551724137931,0.5862068965517241,-0.0689655172413793,0.0344827586206896,2002,6,3
Man United,Tottenham,H,67,39,35,40,1.9655172413793105,1.3103448275862069,29.0,12,6,0,0,0,0,0,0,0,0,1.103448275862069,-0.0344827586206896,0.6551724137931034,0.2068965517241379,2002,6,3
Southampton,Middlesbrough,NH,34,27,42,35,1.1724137931034482,1.1724137931034482,29.0,8,8,0,0,0,0,0,0,0,0,-0.2758620689655172,-0.2758620689655172,0.0,0.0,2002,6,3
West Ham,Everton,H,31,27,44,34,1.1724137931034482,1.0344827586206895,29.0,6,3,0,0,0,0,0,0,0,0,-0.4482758620689655,-0.2413793103448276,0.1379310344827586,0.1034482758620689,2002,6,3
Leicester,Charlton,NH,18,32,50,33,0.5862068965517241,1.2758620689655171,29.0,0,8,0,0,1,1,0,0,0,0,-1.103448275862069,-0.0344827586206896,-0.6896551724137931,-0.2758620689655172,2002,9,3
Blackburn,Ipswich,H,36,35,37,45,1.0,1.0344827586206895,29.0,4,6,0,0,1,0,0,0,0,0,-0.0344827586206896,-0.3448275862068966,-0.0344827586206896,-0.0689655172413793,2002,3,13
Chelsea,Tottenham,H,54,39,30,44,1.6666666666666667,1.2666666666666666,30.0,10,6,0,0,0,0,0,0,0,0,0.8,-0.1666666666666666,0.4,0.1333333333333333,2002,3,13
Bolton,Derby,NH,31,23,44,46,1.0,0.8666666666666667,30.0,5,7,0,0,0,0,0,0,0,0,-0.4333333333333333,-0.7666666666666667,0.1333333333333333,-0.0666666666666666,2002,3,16
Chelsea,Sunderland,H,54,23,30,33,1.6666666666666667,1.1333333333333333,30.0,10,6,0,0,0,0,0,0,0,0,0.8,-0.3333333333333333,0.5333333333333333,0.1333333333333333,2002,3,16
Everton,Fulham,H,27,29,35,34,1.0,1.1666666666666667,30.0,2,3,0,0,0,0,0,0,0,0,-0.2666666666666666,-0.1666666666666666,-0.1666666666666666,-0.0333333333333333,2002,3,16
Middlesbrough,Liverpool,NH,28,47,36,25,1.1666666666666667,1.8666666666666667,30.0,8,13,0,0,0,0,1,0,0,0,-0.2666666666666666,0.7333333333333333,-0.7,-0.1666666666666666,2002,3,16
Newcastle,Ipswich,NH,52,36,38,47,1.8333333333333333,1.0,30.0,9,3,1,0,0,0,0,0,0,0,0.4666666666666667,-0.3666666666666666,0.8333333333333334,0.2,2002,3,16
Southampton,Leicester,NH,35,19,43,51,1.1666666666666667,0.6,30.0,6,1,0,0,0,0,0,0,1,0,-0.2666666666666666,-1.0666666666666669,0.5666666666666667,0.1666666666666666,2002,3,16
West Ham,Man United,NH,32,69,44,37,1.2333333333333334,1.9333333333333331,30.0,9,13,0,0,0,0,1,0,0,0,-0.4,1.0666666666666669,-0.7,-0.1333333333333333,2002,3,16
Aston Villa,Arsenal,NH,34,58,34,31,1.3666666666666667,2.0,30.0,5,13,0,0,0,0,0,0,0,0,0.0,0.9,-0.6333333333333333,-0.2666666666666666,2002,3,17
Leeds,Blackburn,H,39,38,29,38,1.6,1.0666666666666669,30.0,6,7,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.5333333333333333,-0.0333333333333333,2002,3,17
Tottenham,Charlton,NH,39,34,45,34,1.2258064516129032,1.3225806451612905,31.0,6,8,0,0,0,0,0,0,0,0,-0.1935483870967742,0.0,-0.0967741935483871,-0.064516129032258,2002,3,18
Charlton,Bolton,NH,34,32,34,47,1.3225806451612905,0.967741935483871,31.0,8,5,0,0,0,0,0,0,0,0,0.0,-0.4838709677419355,0.3548387096774194,0.0967741935483871,2002,3,23
Derby,Everton,NH,26,29,47,36,0.935483870967742,1.064516129032258,31.0,7,5,0,0,0,0,0,0,0,0,-0.6774193548387096,-0.2258064516129032,-0.1290322580645161,0.064516129032258,2002,3,23
Ipswich,Aston Villa,NH,38,35,49,36,1.0,1.3225806451612905,31.0,1,4,0,0,1,0,0,0,0,0,-0.3548387096774194,-0.032258064516129,-0.3225806451612903,-0.0967741935483871,2002,3,23
Leicester,Leeds,NH,21,42,53,30,0.6129032258064516,1.6451612903225807,31.0,2,9,0,0,1,0,0,0,0,0,-1.032258064516129,0.3870967741935484,-1.032258064516129,-0.2258064516129032,2002,3,23
Man United,Middlesbrough,NH,73,29,37,38,1.967741935483871,1.1290322580645162,31.0,13,7,1,0,0,0,0,0,0,0,1.1612903225806452,-0.2903225806451613,0.8387096774193549,0.1935483870967742,2002,3,23
Sunderland,Southampton,NH,23,37,37,45,1.096774193548387,1.1612903225806452,31.0,6,6,0,0,0,0,0,0,0,0,-0.4516129032258064,-0.2580645161290322,-0.064516129032258,0.0,2002,3,23
Fulham,Tottenham,NH,30,39,36,45,1.1290322580645162,1.2258064516129032,31.0,0,6,0,0,1,1,0,0,0,0,-0.1935483870967742,-0.1935483870967742,-0.0967741935483871,-0.1935483870967742,2002,3,24
Liverpool,Chelsea,H,50,58,25,30,1.903225806451613,1.7096774193548387,31.0,13,10,0,0,0,0,0,0,0,0,0.8064516129032258,0.9032258064516128,0.1935483870967742,0.0967741935483871,2002,3,24
Newcastle,Everton,H,54,29,40,36,1.8064516129032255,1.064516129032258,31.0,7,5,0,0,0,0,0,0,0,0,0.4516129032258064,-0.2258064516129032,0.7419354838709677,0.064516129032258,2002,3,29
Arsenal,Sunderland,H,63,24,32,38,2.0625,1.09375,32.0,15,4,1,1,0,0,0,0,0,0,0.96875,-0.4375,0.96875,0.34375,2002,3,30
Bolton,Aston Villa,H,34,35,48,36,1.03125,1.3125,32.0,5,4,0,0,0,0,0,0,0,0,-0.4375,-0.03125,-0.28125,0.03125,2002,3,30
Chelsea,Derby,H,58,29,31,51,1.65625,0.90625,32.0,9,7,0,0,0,0,0,0,0,0,0.84375,-0.6875,0.75,0.0625,2002,3,30
Leeds,Man United,NH,44,78,30,40,1.6875,2.0,32.0,11,13,0,0,0,0,0,0,0,0,0.4375,1.1875,-0.3125,-0.0625,2002,3,30
Leicester,Blackburn,H,21,40,55,43,0.59375,1.0,32.0,2,7,0,0,0,0,0,0,0,0,-1.0625,-0.09375,-0.40625,-0.15625,2002,3,30
Liverpool,Charlton,H,52,35,26,36,1.9375,1.28125,32.0,13,8,0,0,0,0,0,0,0,0,0.8125,-0.03125,0.65625,0.15625,2002,3,30
Middlesbrough,Tottenham,NH,30,41,38,45,1.1875,1.28125,32.0,7,6,0,0,0,0,0,0,0,0,-0.25,-0.125,-0.09375,0.03125,2002,3,30
Southampton,Fulham,NH,38,30,46,38,1.15625,1.09375,32.0,7,0,0,0,0,0,0,0,1,1,-0.25,-0.25,0.0625,0.21875,2002,3,30
West Ham,Ipswich,H,38,38,50,49,1.25,1.0,32.0,9,2,0,0,0,0,0,0,1,0,-0.375,-0.34375,0.25,0.21875,2002,3,30
Blackburn,Southampton,H,40,38,43,46,1.0,1.15625,32.0,7,7,0,0,0,0,0,0,0,0,-0.09375,-0.25,-0.15625,0.0,2002,1,4
Charlton,Arsenal,NH,35,66,38,32,1.2424242424242424,2.090909090909091,33.0,7,15,0,0,0,0,1,1,0,0,-0.0909090909090909,1.0303030303030305,-0.8484848484848485,-0.2424242424242424,2002,1,4
Derby,Middlesbrough,NH,30,31,53,39,0.8787878787878788,1.181818181818182,33.0,4,8,0,0,0,0,0,0,0,0,-0.696969696969697,-0.2424242424242424,-0.303030303030303,-0.1212121212121212,2002,1,4
Everton,Bolton,H,35,37,45,50,1.0909090909090908,1.0909090909090908,33.0,7,7,0,0,0,0,0,0,0,0,-0.303030303030303,-0.3939393939393939,0.0,0.0,2002,1,4
Fulham,West Ham,NH,31,39,39,50,1.0909090909090908,1.303030303030303,33.0,1,9,0,0,1,0,0,0,0,0,-0.2424242424242424,-0.3333333333333333,-0.2121212121212121,-0.2424242424242424,2002,1,4
Ipswich,Chelsea,NH,39,60,52,32,0.9696969696969696,1.696969696969697,33.0,2,12,0,0,0,0,1,0,0,0,-0.3939393939393939,0.8484848484848485,-0.7272727272727273,-0.303030303030303,2002,1,4
Sunderland,Leicester,H,24,23,41,56,1.0606060606060606,0.6666666666666666,33.0,4,5,0,0,0,0,0,0,0,0,-0.5151515151515151,-1.0,0.3939393939393939,-0.0303030303030303,2002,1,4
Tottenham,Leeds,H,42,47,46,34,1.2727272727272727,1.6363636363636365,33.0,4,10,0,0,1,0,0,0,0,0,-0.1212121212121212,0.3939393939393939,-0.3636363636363636,-0.1818181818181818,2002,1,4
Aston Villa,Newcastle,NH,37,61,39,43,1.2727272727272727,1.818181818181818,33.0,4,5,0,0,0,0,0,0,0,0,-0.0606060606060606,0.5454545454545454,-0.5454545454545454,-0.0303030303030303,2002,2,4
Arsenal,Tottenham,H,66,42,32,46,2.090909090909091,1.2727272727272727,33.0,15,4,1,1,0,0,0,0,1,0,1.0303030303030305,-0.1212121212121212,0.8181818181818182,0.3333333333333333,2002,6,4
Bolton,Ipswich,H,37,39,50,52,1.0909090909090908,0.9696969696969696,33.0,7,2,0,0,0,0,0,0,0,0,-0.3939393939393939,-0.3939393939393939,0.1212121212121212,0.1515151515151515,2002,6,4
Chelsea,Everton,H,60,38,32,46,1.6764705882352942,1.1470588235294117,34.0,10,9,0,0,0,0,0,0,0,0,0.8235294117647058,-0.2352941176470588,0.5294117647058824,0.0294117647058823,2002,6,4
Leicester,Man United,NH,24,82,58,44,0.6470588235294118,1.9705882352941175,34.0,5,10,0,0,0,0,0,0,0,0,-1.0,1.1176470588235294,-1.3235294117647058,-0.1470588235294117,2002,6,4
Middlesbrough,Aston Villa,H,32,38,39,40,1.2352941176470589,1.2647058823529411,34.0,8,2,0,0,0,0,0,0,0,0,-0.2058823529411764,-0.0588235294117647,-0.0294117647058823,0.1764705882352941,2002,6,4
Southampton,Derby,H,39,30,49,54,1.1176470588235294,0.8529411764705882,34.0,4,3,0,0,0,0,0,0,0,0,-0.2941176470588235,-0.7058823529411765,0.2647058823529412,0.0294117647058823,2002,6,4
West Ham,Charlton,H,41,35,50,41,1.3529411764705883,1.2058823529411764,34.0,12,4,0,0,0,0,0,0,0,0,-0.2647058823529412,-0.1764705882352941,0.1470588235294117,0.2352941176470588,2002,6,4
Leeds,Sunderland,H,48,26,36,42,1.588235294117647,1.1176470588235294,34.0,9,7,1,0,0,0,0,0,0,0,0.3529411764705882,-0.4705882352941176,0.4705882352941176,0.0588235294117647,2002,7,4
Newcastle,Fulham,NH,62,31,44,40,1.7941176470588236,1.0588235294117647,34.0,6,1,0,0,0,0,0,0,1,0,0.5294117647058824,-0.2647058823529412,0.7352941176470589,0.1470588235294117,2002,8,4
Blackburn,Chelsea,NH,42,60,43,32,1.0588235294117647,1.6764705882352942,34.0,7,10,0,0,0,0,0,0,0,0,-0.0294117647058823,0.8235294117647058,-0.6176470588235294,-0.088235294117647,2002,10,4
Aston Villa,Leeds,NH,38,48,40,36,1.2647058823529411,1.588235294117647,34.0,2,9,0,0,0,0,1,0,0,0,-0.0588235294117647,0.3529411764705882,-0.3235294117647059,-0.2058823529411764,2002,4,13
Charlton,Southampton,NH,35,39,41,49,1.2058823529411764,1.1176470588235294,34.0,4,4,0,0,0,0,0,0,0,0,-0.1764705882352941,-0.2941176470588235,0.088235294117647,0.0,2002,4,13
Derby,Newcastle,NH,30,65,56,46,0.8285714285714286,1.8285714285714283,35.0,3,9,0,0,0,0,0,0,0,0,-0.7428571428571429,0.5428571428571428,-1.0,-0.1714285714285714,2002,4,13
Everton,Leicester,NH,38,24,49,59,1.1142857142857143,0.6285714285714286,35.0,9,4,0,0,0,0,0,0,0,0,-0.3142857142857143,-1.0,0.4857142857142857,0.1428571428571428,2002,4,13
Sunderland,Liverpool,NH,26,56,44,26,1.0857142857142856,2.0285714285714285,35.0,4,15,0,0,0,0,1,1,0,0,-0.5142857142857142,0.8571428571428571,-0.9428571428571428,-0.3142857142857143,2002,4,13
Tottenham,West Ham,NH,45,42,49,51,1.2857142857142858,1.3428571428571427,35.0,7,10,0,0,0,0,0,0,0,0,-0.1142857142857142,-0.2571428571428571,-0.0571428571428571,-0.0857142857142857,2002,4,13
Bolton,Tottenham,NH,42,45,54,49,1.1142857142857143,1.2857142857142858,35.0,9,7,0,0,0,0,0,0,0,0,-0.3428571428571428,-0.1142857142857142,-0.1714285714285714,0.0571428571428571,2002,4,20
Chelsea,Man United,NH,63,83,32,44,1.7142857142857142,2.0,35.0,10,12,0,0,0,0,0,0,0,0,0.8857142857142857,1.1142857142857143,-0.2857142857142857,-0.0571428571428571,2002,4,20
